image_name,pore_id,area_px,bbox_r0,bbox_c0,bbox_r1,bbox_c1,p,A,w,b,c,a,m,Lb,Wb,dH,pHull,Ahull,ece,L_maj,L_min,d_BC,feret_major,feret_minor,w_f,DL_Circ,DL_Rec,DL_Com,DL_Elo,CI_Circ,CI_AR,CI_Con,CI_Sol,LL_Circ,LL_AR,LL_Elo,LL_Con,LL_Sol,LI_AR,LI_Con,LI_Sol,SC_Circ,SC_Rec,SC_ARF,SC_AR,FF,Reg
S1_Grao_1,67,2111,522,0,584,73,275.031529,2111.000000,63.737688,66.901372,162.872982,58.000000,38.294118,77.000000,64.000000,51.844080,200.965512,3127.000000,242.342645,70.020463,54.836456,78.163633,78.162137,63.737688,66.901372,1.688626,1.052639,0.495059,1.514593,0.350698,1.276896,0.881145,0.675088,0.592197,0.831169,0.168831,0.730700,0.675088,0.783149,0.730700,0.675088,0.439935,0.495059,0.952711,1.049636,0.350698,0.076380
S1_Grao_1,68,9200,525,518,629,701,580.092496,9200.000000,104.000000,183.000000,340.015602,182.000000,58.478261,181.000000,111.000000,108.230328,322.060967,13473.000000,531.752903,192.952479,87.714699,186.316934,187.316089,104.000000,183.000000,1.706076,1.010614,0.483396,3.112268,0.343560,2.199774,0.916669,0.682847,0.586140,0.613260,0.386740,0.555189,0.682847,0.454592,0.555189,0.682847,0.337437,0.483396,0.568306,1.759615,0.343560,0.056040
S1_Grao_1,69,170,536,67,553,84,58.669048,170.000000,11.792458,17.107369,46.219942,18.000000,9.388889,17.000000,12.000000,14.712264,55.012193,196.000000,55.368954,19.327977,12.278159,18.410560,19.384776,11.792458,17.107369,1.269345,1.015042,0.842677,1.917160,0.620641,1.574176,0.943751,0.867347,0.787808,0.705882,0.294118,0.937670,0.867347,0.635253,0.937670,0.867347,0.638594,0.842677,0.689320,1.450704,0.620641,0.333985
S1_Grao_1,70,119,545,785,559,797,45.112698,119.000000,10.606602,13.435029,38.670378,14.000000,8.071429,14.000000,12.000000,12.309163,44.284271,125.000000,45.520728,14.265498,11.592393,15.041609,15.035653,10.606602,13.435029,1.166596,0.938220,0.835088,1.734513,0.734783,1.230591,1.009045,0.952000,0.857195,0.857143,0.142857,0.981636,0.952000,0.812617,0.981636,0.952000,0.669682,0.835088,0.789474,1.266667,0.734783,0.410922
S1_Grao_1,71,271,547,541,569,563,70.568542,271.000000,16.970563,19.091883,58.356546,20.000000,13.600000,19.000000,17.000000,18.575465,69.154329,307.000000,69.503586,22.594638,16.484316,22.643321,23.360550,16.970563,19.091883,1.209265,0.978421,0.836420,1.470588,0.683844,1.370675,0.984909,0.882736,0.826948,0.894737,0.105263,0.979960,0.882736,0.729568,0.979960,0.882736,0.672975,0.836420,0.888889,1.125000,0.683844,0.384929
S1_Grao_1,72,129,563,1380,581,1395,56.669048,129.000000,8.497058,20.124612,40.262412,20.000000,6.300000,19.000000,11.000000,12.815924,54.183766,157.000000,52.842598,21.864308,8.169954,20.248457,21.248378,8.497058,20.124612,1.407493,0.989968,0.754386,3.174603,0.504787,2.676185,0.932477,0.821656,0.710483,0.578947,0.421053,0.956144,0.821656,0.373666,0.956144,0.821656,0.400605,0.754386,0.422222,2.368421,0.504787,0.152552
S1_Grao_1,73,4835,567,1162,629,1291,226.776695,4835.000000,62.000000,129.000000,246.492194,119.000000,37.346154,126.000000,70.000000,78.460902,200.977705,5248.000000,351.147227,111.696816,62.148260,130.862523,131.861890,62.000000,129.000000,0.920016,0.593656,0.604526,3.186406,1.181434,1.797264,1.548427,0.921303,1.086938,0.555556,0.444444,0.886236,0.921303,0.556401,0.886236,0.921303,0.359481,0.604526,0.480620,2.080645,1.181434,0.256744
S1_Grao_1,74,212,577,794,593,815,63.497475,212.000000,12.727922,20.506097,51.614635,21.000000,9.818182,20.000000,17.000000,16.429449,61.012193,230.000000,59.344030,23.185896,11.860461,22.472205,23.472133,12.727922,20.506097,1.230222,0.955308,0.812261,2.138889,0.660743,1.954890,0.934589,0.921739,0.812861,0.850000,0.150000,0.960860,0.921739,0.511538,0.960860,0.921739,0.534508,0.812261,0.620690,1.611111,0.660743,0.286868
S1_Grao_1,75,2653,582,302,629,372,164.793939,2653.000000,47.000000,70.000000,182.588557,64.000000,37.971831,64.000000,60.000000,58.119743,148.710678,2830.000000,210.233703,70.222197,49.701937,73.409809,74.409645,47.000000,70.000000,0.902543,0.704248,0.806383,1.685460,1.227622,1.412866,1.275737,0.937456,1.107981,0.937500,0.062500,0.902404,0.937456,0.707781,0.902404,0.937456,0.626815,0.806383,0.671429,1.489362,1.227622,0.620505
S1_Grao_1,76,786,582,462,612,497,119.095454,786.000000,29.963311,34.435447,99.383939,35.000000,22.571429,34.000000,30.000000,31.634890,109.982756,842.000000,106.882044,34.911222,29.075978,35.509371,36.170948,29.963311,34.435447,1.198337,0.924672,0.761776,1.550633,0.696373,1.200690,0.897449,0.933492,0.834490,0.882353,0.117647,0.923484,0.933492,0.832855,0.923484,0.933492,0.793682,0.761776,0.870130,1.149254,0.696373,0.421033
S1_Grao_1,77,752,588,35,629,77,131.137085,752.000000,21.955415,54.069307,97.210651,50.000000,13.909091,55.000000,25.000000,30.943111,113.781746,962.000000,137.815604,52.450211,19.793631,55.317267,56.317193,21.955415,54.069307,1.348999,0.862463,0.633469,3.594771,0.549511,2.649853,1.050928,0.781705,0.741290,0.454545,0.545455,0.867655,0.781705,0.377379,0.867655,0.781705,0.312901,0.633469,0.406061,2.462687,0.549511,0.108920
S1_Grao_1,78,436,589,73,614,102,98.710678,436.000000,21.213203,28.284271,74.019846,28.000000,14.966667,29.000000,26.000000,23.561249,88.568542,503.000000,92.360783,30.079025,20.175016,30.118642,31.083190,21.213203,28.284271,1.333570,0.997128,0.726667,1.870824,0.562300,1.490905,0.935672,0.866799,0.749867,0.896552,0.103448,0.897254,0.866799,0.670734,0.897254,0.866799,0.611964,0.726667,0.750000,1.333333,0.562300,0.250051
S1_Grao_1,79,1021,597,0,629,49,71.689863,1021.000000,32.000000,49.000000,113.270757,50.000000,20.420000,48.000000,46.000000,36.055202,66.133514,1090.000000,165.508172,53.632029,28.243060,57.466293,58.454325,32.000000,49.000000,0.632907,0.442530,0.651148,2.448580,2.496434,1.898945,2.308669,0.936697,1.580011,0.958333,0.041667,0.922495,0.936697,0.526608,0.922495,0.936697,0.393649,0.651148,0.653061,1.531250,2.496434,0.639896
S1_Grao_1,80,94,609,1314,618,1329,44.769553,94.000000,11.313708,11.313708,34.369155,12.000000,7.833333,15.000000,9.000000,10.940042,41.455844,112.000000,40.779031,15.545189,8.261916,15.033296,16.033217,11.313708,11.313708,1.302608,0.989277,0.734375,1.531915,0.589349,1.881548,0.910865,0.839286,0.767690,0.600000,0.400000,0.925983,0.839286,0.531477,0.925983,0.839286,0.529578,0.734375,1.000000,1.000000,0.589349,0.229203
S1_Grao_1,81,230,615,840,629,861,46.597980,230.000000,14.000000,21.000000,53.761187,20.000000,10.590909,20.000000,16.000000,17.112717,43.284271,242.000000,64.633654,20.200504,15.278381,21.650806,22.586995,14.000000,21.000000,0.866759,0.665685,0.782313,1.888412,1.331078,1.322163,1.387048,0.950413,1.153724,0.800000,0.200000,0.928887,0.950413,0.756337,0.928887,0.950413,0.624726,0.782313,0.666667,1.500000,1.331078,0.650540
S1_Grao_1,82,114,619,812,629,827,29.213203,114.000000,10.000000,15.000000,37.849257,15.000000,7.125000,14.000000,12.000000,12.047793,29.213203,120.000000,47.502041,14.559598,10.885323,15.515555,16.231455,10.000000,15.000000,0.771830,0.584264,0.760000,2.105263,1.678635,1.337544,1.626047,0.950000,1.295622,0.857143,0.142857,1.000000,0.950000,0.747639,1.000000,0.950000,0.602949,0.760000,0.666667,1.500000,1.678635,0.769219
S1_Grao_1,83,276,620,250,629,297,62.840620,276.000000,9.000000,47.000000,58.892430,48.000000,5.750000,47.000000,10.000000,18.746043,57.041631,361.000000,116.996884,49.182679,8.346382,47.000000,48.000000,9.000000,47.000000,1.067041,0.561077,0.652482,8.347826,0.878290,5.892695,1.861803,0.764543,0.937171,0.212766,0.787234,0.907719,0.764543,0.169702,0.907719,0.764543,0.159083,0.652482,0.191489,5.222222,0.878290,0.091165
