image_name,pore_id,area_px,bbox_r0,bbox_c0,bbox_r1,bbox_c1,p,A,w,b,c,a,m,Lb,Wb,dH,pHull,Ahull,ece,L_maj,L_min,d_BC,feret_major,feret_minor,w_f,DL_Circ,DL_Rec,DL_Com,DL_Elo,CI_Circ,CI_AR,CI_Con,CI_Sol,LL_Circ,LL_AR,LL_Elo,LL_Con,LL_Sol,LI_AR,LI_Con,LI_Sol,SC_Circ,SC_Rec,SC_ARF,SC_AR,FF,Reg
S1_Matriz,75,3574,467,304,571,389,397.972655,3574.000000,79.283808,93.969798,211.925007,82.000000,41.957895,98.000000,89.000000,67.457825,306.433550,5586.000000,324.032442,100.492604,70.810478,107.453116,105.043228,79.283808,93.969798,1.877894,1.148526,0.479713,1.954340,0.283568,1.419177,0.814208,0.639814,0.532511,0.908163,0.091837,0.769986,0.639814,0.704634,0.769986,0.639814,0.394118,0.479713,0.843716,1.185233,0.283568,0.053613
S1_Matriz,77,10403,472,605,629,794,623.991991,10403.000000,107.842358,171.265802,361.563208,162.000000,61.854651,171.000000,108.000000,115.089144,499.707720,15580.000000,558.294348,210.622042,84.473476,200.192407,201.192076,107.842358,171.265802,1.725817,1.117832,0.563247,2.619043,0.335746,2.493351,0.894714,0.667715,0.579436,0.631579,0.368421,0.800824,0.667715,0.401067,0.800824,0.667715,0.330502,0.563247,0.629678,1.588113,0.335746,0.062500
S1_Matriz,78,1467,476,421,530,476,178.936075,1467.000000,41.317221,51.657343,135.775055,51.000000,28.326923,50.000000,45.000000,43.218542,171.036580,1761.000000,179.794490,50.634432,42.538295,57.670444,57.088987,41.317221,51.657343,1.317886,0.962285,0.687333,1.800407,0.575764,1.190326,1.004797,0.833049,0.758791,0.900000,0.100000,0.955853,0.833049,0.840106,0.955853,0.833049,0.561608,0.687333,0.799832,1.250262,0.575764,0.222252
S1_Matriz,81,357,525,544,543,579,97.396970,357.000000,12.066004,36.537899,66.979059,34.000000,9.675676,31.000000,24.000000,21.320097,92.426407,425.000000,93.348816,39.151464,12.437751,36.775017,37.769478,12.066004,36.537899,1.454141,1.001946,0.809769,3.513966,0.472919,3.147793,0.958437,0.840000,0.687691,0.774194,0.225806,0.948966,0.840000,0.317683,0.948966,0.840000,0.336103,0.809769,0.330233,3.028169,0.472919,0.128713
S1_Matriz,82,67,532,785,545,792,34.627417,67.000000,6.008328,12.965338,29.016320,13.000000,4.785714,11.000000,8.000000,9.236182,34.627417,72.000000,33.294093,13.511181,6.399696,13.152946,14.152875,6.008328,12.965338,1.193377,0.912513,0.860077,2.716418,0.702174,2.111222,0.961495,0.930556,0.837958,0.727273,0.272727,1.000000,0.930556,0.473659,1.000000,0.930556,0.493104,0.860077,0.463415,2.157895,0.702174,0.297797
S1_Matriz,83,1536,556,1156,614,1204,180.208153,1536.000000,37.656291,60.938076,138.931441,62.000000,24.983871,60.000000,42.000000,44.223251,172.651804,1767.000000,180.161688,60.235280,36.667602,62.405783,61.959003,37.656291,60.938076,1.297101,0.913887,0.669368,2.481601,0.594364,1.642738,0.999742,0.869270,0.770950,0.700000,0.300000,0.958069,0.869270,0.608740,0.958069,0.869270,0.502171,0.669368,0.617944,1.618271,0.594364,0.199788
S1_Matriz,84,270,570,562,585,596,84.669048,270.000000,12.533349,34.923434,58.248777,35.000000,7.416667,31.000000,18.000000,18.541162,83.254834,317.000000,85.105407,33.346537,11.936997,34.928498,35.928495,12.533349,34.923434,1.453576,0.892065,0.616850,4.719101,0.473287,2.793545,1.005154,0.851735,0.687958,0.580645,0.419355,0.983297,0.851735,0.357968,0.983297,0.851735,0.281783,0.616850,0.358881,2.786441,0.473287,0.082266
S1_Matriz,85,860,571,1026,626,1057,145.438600,860.000000,27.652375,56.089215,103.957100,56.000000,15.285714,52.000000,34.000000,33.090573,143.781746,970.000000,155.261001,50.803626,26.070223,56.089215,57.089215,27.652375,56.089215,1.399025,0.868377,0.554481,3.663551,0.510915,1.948722,1.067536,0.886598,0.714783,0.653846,0.346154,0.988608,0.886598,0.513157,0.988608,0.886598,0.348057,0.554481,0.493007,2.028369,0.510915,0.098602
S1_Matriz,86,2989,582,365,629,514,357.730014,2989.000000,40.926067,151.557529,193.806300,132.000000,20.072368,145.000000,68.000000,61.690461,268.953319,5372.000000,399.843132,169.976227,36.462793,152.610616,153.610215,40.926067,151.557529,1.845812,0.929248,0.481891,6.576205,0.293511,4.661635,1.117723,0.556404,0.541767,0.468966,0.531034,0.751833,0.556404,0.214517,0.751833,0.556404,0.163405,0.481891,0.270037,3.703203,0.293511,0.023112
S1_Matriz,87,1139,589,220,621,294,185.681241,1139.000000,27.901908,74.811791,119.637353,75.000000,14.947368,71.000000,42.000000,38.081752,182.610173,1397.000000,198.299684,71.415400,25.580923,74.966659,75.966275,27.901908,74.811791,1.552034,0.903878,0.545657,5.017606,0.415143,2.791744,1.067958,0.815319,0.644316,0.591549,0.408451,0.983461,0.815319,0.358199,0.983461,0.815319,0.258046,0.545657,0.372961,2.681243,0.415143,0.058454
S1_Matriz,89,68,616,1141,624,1153,34.870058,68.000000,7.071068,10.606602,29.232058,12.000000,5.666667,10.000000,10.000000,9.304853,34.041631,74.000000,32.107147,12.983643,6.783051,12.369317,13.369314,7.071068,10.606602,1.192870,0.986274,0.906667,2.117647,0.702770,1.914130,0.920766,0.918919,0.838314,1.000000,0.000000,0.976242,0.918919,0.522430,0.976242,0.918919,0.565884,0.906667,0.666667,1.500000,0.702770,0.360569
S1_Matriz,90,88,620,1335,629,1348,26.798990,88.000000,9.000000,13.000000,33.254182,14.000000,6.428571,12.000000,12.000000,10.585135,25.970563,94.000000,43.014746,13.876555,8.855189,14.317821,15.317711,9.000000,13.000000,0.805883,0.609068,0.752137,2.177778,1.539769,1.567053,1.605088,0.936170,1.240874,1.000000,0.000000,0.969087,0.936170,0.638140,0.969087,0.936170,0.546561,0.752137,0.692308,1.444444,1.539769,0.632982
